id	title	description	price	condition	link	image_link	availability	brand	mpn	adult 	product_weight	shipping_weight
1001003790	Lederscheibe 30cm, medium-soft 	Lederscheibe zum Polieren ohne Träger, Durchmesser 30cm, ca. 3mm Stärke, geeignet für alle Poliermittel, Lederscheibe kann mit Sprühkleber oder wasserresistenter Klebefolie fixiert werden.  	26.0000006 EUR	new	https://shop.aquarus.net/de/polier-schleifmittel/polierleder/lederscheibe-30cm-medium-soft 	https://shop.aquarus.net/media/images/org/A1_placeholder.jpg 	in_stock	Aquarus	1001003790 	no	0.0800 kg	0.0800 kg
1001003792	Scheibenständer ES 	Halterung aus Edelstahl für 6 Schleif- und Planscheiben zur Aufbewahrung. Lieferung ohne Scheiben 	27.4999956 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/planscheiben/aufbewahrung/scheibenstaender-es 	https://shop.aquarus.net/media/images/org/1001003792-001.jpg 	in_stock	Aquarus	1001003792 	no	0.3800 kg	0.3800 kg
1001003798	DiaGal Donat Bohrer 21mm 	Schaft 6mm 	10.8999954 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-donatbohrer/diagal-donat-bohrer-21mm 	https://shop.aquarus.net/media/images/org/1001003798.JPG 	in_stock	Aquarus	1001003798 	no	0.0200 kg	0.0200 kg
1001003799	DiaGal Donat Bohrer 24mm 	DiaGal Donat Bohrer 24mm 	11.9999957 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-donatbohrer/diagal-donat-bohrer-24mm 	https://shop.aquarus.net/media/images/org/1001003799.jpg 	in_stock	Aquarus	1001003799 	no	0.0200 kg	0.0200 kg
1001003800	DiaGal Donat Bohrer 28mm 	Schaft 6mm 	13.8999973 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-donatbohrer/diagal-donat-bohrer-28mm 	https://shop.aquarus.net/media/images/org/1001003800.JPG 	in_stock	Aquarus	1001003800 	no	0.0200 kg	0.0200 kg
1001003801	DiaGal Donat Bohrer 30mm 	DiaGal Donat Bohrer 30mm 	14.4999953 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-donatbohrer/diagal-donat-bohrer-30mm 	https://shop.aquarus.net/media/images/org/1001003801.JPG 	in_stock	Aquarus	1001003801 	no	0.0200 kg	0.0200 kg
1001003802	DiaGal Donat Bohrer 35mm 	DiaGal Donat Bohrer 35mm 	16.8999992 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-donatbohrer/diagal-donat-bohrer-35mm 	https://shop.aquarus.net/media/images/org/1001003802.JPG 	in_stock	Aquarus	1001003802 	no	0.0200 kg	0.0200 kg
1001003806	DiaKun Schleifband/Belt  8"x1,5",grit 280 	Diamant Schleifband 20cm Durchmesser, Breite 3,8cm, nur für den Nasseinsatz, passend für Gummispannrad 	68.0000034 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/schleifbaender/diakun-band-8-zoll/diakun-schleifband-belt-8x1-5-grit-280 	https://shop.aquarus.net/media/images/org/1001003806-001.jpg 	in_stock	Aquarus	1001003806 	no	0.0200 kg	0.0200 kg
1001003808	DiaKun Schleifband/Belt  8"x1,5",grit 1200 	Diamant Schleifband 20cm Durchmesser, Breite 3,8cm, nur für den Nasseinsatz, passend für Gummispannrad, 	68.0000034 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/schleifbaender/diakun-band-8-zoll/diakun-schleifband-belt-8x1-5-grit-1200 	https://shop.aquarus.net/media/images/org/1001003808-002.jpg 	in_stock	Aquarus	1001003808 	no	0.0200 kg	0.0200 kg
1001003809	DiaKun Schleifband/Belt  8"x1,5",grit 3000 	Diamant Schleifband 20cm Durchmesser, Breite 3,8cm, nur für den Nasseinsatz, passend für Gummispannrad, 	68.0000034 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/schleifbaender/diakun-band-8-zoll/diakun-schleifband-belt-8x1-5-grit-3000 	https://shop.aquarus.net/media/images/org/1001003809-003.jpg 	in_stock	Aquarus	1001003809 	no	0.0200 kg	0.0200 kg
1001003841	DiaGal  Vollbohrer WAK 1,3mm, 5 Stk. 	Galvanisch belegter Vollbohrer mit Wasserauswurfkanal, Länge: ca.4-5cm, Schaftdurchmesser: 0,7-1,0mm Geeignet zum Bohren und Aufweiten von Löchern. Nur für den Nasseinsatz geeignet Nur für weiche Steine Mohshärte 1-6 	12.9000046 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-vollbohrer/diagal-vollbohrer-wak-1-3mm-5-stk 	https://shop.aquarus.net/media/images/org/1001003841.JPG 	in_stock	Aquarus	1001003841 	no	0.0000 kg	0.0000 kg
1001003842	DiaGal  Vollbohrer WAK 1,6mm, 5 Stk. 	Galvanisch belegter Vollbohrer mit Wasserauswurfkanal, Länge: ca.4-5cm, Schaftdurchmesser: 0,7-1,0mm Geeignet zum Bohren und Aufweiten von Löchern. Nur für den Nasseinsatz geeignet Nur für weiche Steine Mohshärte 1-6 	13.8999973 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-vollbohrer/diagal-vollbohrer-wak-1-6mm-5-stk 	https://shop.aquarus.net/media/images/org/1001003841.JPG 	in_stock	Aquarus	1001003842 	no	0.0000 kg	0.0000 kg
1001003843	DiaGal  Vollbohrer WAK 1,8mm, 5 Stk. 	Galvanisch belegter Vollbohrer mit Wasserauswurfkanal, Länge: ca.4-5cm, Schaftdurchmesser: 0,7-1,0mm Geeignet zum Bohren und Aufweiten von Löchern. Nur für den Nasseinsatz geeignet Nur für weiche Steine Mohshärte 1-6. 	14.4999953 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-vollbohrer/diagal-vollbohrer-wak-1-8mm-5-stk 	https://shop.aquarus.net/media/images/org/1001003841.JPG 	in_stock	Aquarus	1001003843 	no	0.0000 kg	0.0000 kg
1001003844	DiaGal  Vollbohrer WAK 1,9mm, 5 Stk. 	Galvanisch belegter Vollbohrer mit Wasserauswurfkanal, Länge: ca.4-5cm, Schaftdurchmesser: 0,7-1,0mm Geeignet zum Bohren und Aufweiten von Löchern. Nur für den Nasseinsatz geeignet Nur für weiche Steine Mohshärte 1-6 	14.9000019 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-vollbohrer/diagal-vollbohrer-wak-1-9mm-5-stk 	https://shop.aquarus.net/media/images/org/1001003841.JPG 	in_stock	Aquarus	1001003844 	no	0.0000 kg	0.0000 kg
1001003845	DiaGal  Vollbohrer WAK 2,2mm, 5 Stk. 	Galvanisch belegter Vollbohrer mit Wasserauswurfkanal, Länge: ca.4-5cm, Schaftdurchmesser: 0,7-1,0mm Geeignet zum Bohren und Aufweiten von Löchern. Nur für den Nasseinsatz geeignet Nur für weiche Steine Mohshärte 1-6. 	15.8999946 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diagal-vollbohrer/diagal-vollbohrer-wak-2-2mm-5-stk 	https://shop.aquarus.net/media/images/org/1001003841.JPG 	in_stock	Aquarus	1001003845 	no	0.0000 kg	0.0000 kg
1001003846	Sieb 20x5cm, 0,5mm Maschenweite 	Metallsieb 20cm Durchmesser, 0,5mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-0-5mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003846.JPG 	in_stock	Aquarus	1001003846 	no	1.0000 kg	1.0000 kg
1001003847	Sieb 20x5cm, 1mm Maschenweite 	Metallsieb 20cm Durchmesser, 1mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-1mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003847.jpg 	in_stock	Aquarus	1001003847 	no	1.1000 kg	1.1000 kg
1001003848	Sieb 20x5cm, 1,5mm Maschenweite 	Metallsieb 20cm Durchmesser, 1,5mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-1-5mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003848.JPG 	in_stock	Aquarus	1001003848 	no	1.0000 kg	1.0000 kg
1001003849	Sieb 20x5cm, 2mm Maschenweite 	Metallsieb 20cm Durchmesser, 2mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-2mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003849.JPG 	in_stock	Aquarus	1001003849 	no	1.0000 kg	1.0000 kg
1001003850	Sieb 20x5cm, 2,5mm Maschenweite 	Metallsieb 20cm Durchmesser, 2,5mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-2-5mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003850.jpg 	in_stock	Aquarus	1001003850 	no	1.0000 kg	1.0000 kg
1001003851	Sieb 20x5cm, 3mm Maschenweite 	Metallsieb 20cm Durchmesser, 3mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-3mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003851.jpg 	in_stock	Aquarus	1001003851 	no	1.0000 kg	1.0000 kg
1001003852	Sieb 20x5cm, 3,5mm Maschenweite 	Metallsieb 20cm Durchmesser, 3,5mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-3-5mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003852.jpg 	in_stock	Aquarus	1001003852 	no	1.0000 kg	1.0000 kg
1001003853	Sieb 20x5cm, 4mm Maschenweite 	Metallsieb 20cm Durchmesser, 4mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-4mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003853.JPG 	in_stock	Aquarus	1001003853 	no	1.0000 kg	1.0000 kg
1001003854	Sieb 20x5cm, 5mm Maschenweite 	Metallsieb 20cm Durchmesser, 5mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-5mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003854.JPG 	in_stock	Aquarus	1001003854 	no	1.0000 kg	1.0000 kg
1001003855	Sieb 20x5cm, 6mm Maschenweite 	Metallsieb 20cm Durchmesser, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-6mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003855.JPG 	in_stock	Aquarus	1001003855 	no	1.0000 kg	1.0000 kg
1001003856	Sieb 20x5cm, 7mm Maschenweite 	Metallsieb 20cm Durchmesser, 7mm Maschenweite, Höhe ca.5cm, 	89.0000048 EUR	new	https://shop.aquarus.net/de/spiratoren-tumbler/sieb/sieb-20x5cm-7mm-maschenweite 	https://shop.aquarus.net/media/images/org/1001003855.JPG 	in_stock	Aquarus	1001003856 	no	1.0000 kg	1.0000 kg
1001003937	Bohradapter Komplettset ohne Bohrer 	Bestehend aus 1 x Adapter , 1 x Magnethalter , 1 x Wasseranschluß, 2 x Einsätze Plastik mit Gegenhalter Anschlußschlauch, ohne Bohrer 	279.8999952 EUR	new	https://shop.aquarus.net/de/bohren1/bohrspuehlkopf/bohradapter-komplettset-ohne-bohrer 	https://shop.aquarus.net/media/images/org/1001003937-012.jpg 	in_stock	Aquarus	1001003937 	no	0.8000 kg	0.8000 kg
1001003941	Polierfilzscheibe 20cm,1Stk  3mm Stärke 	Filzscheibe zum Polieren, mittelhart,Durchmesser 200mm (8'), Stärke 3mm, ohne Innenstanzung, kann mit Sprühkleber oder Klebefolie auf Trägermaterial fixiert werden 	17.9999995 EUR	new	https://shop.aquarus.net/de/polier-schleifmittel/polierfilz/polierfilzscheibe-20cm-1stk-3mm-staerke 	https://shop.aquarus.net/media/images/org/A1_placeholder.jpg 	in_stock	Aquarus	1001003941 	no	0.2200 kg	0.2200 kg
1001003948	Polierschwabbel 20cm,weiß 	Polierschabbel Durchmesser 20cm, bringt beim Polieren hervorragende Ergebnisse 	11.9999957 EUR	new	https://shop.aquarus.net/de/poliermotoren/schwabbelscheiben/polierschwabbel-20cm-weiss 	https://shop.aquarus.net/media/images/org/1001003948.JPG 	in_stock	Aquarus	1001003948 	no	0.1100 kg	0.1100 kg
1001003972	Polierfilzscheibe 15cm,1Stk., 3mm Stärke 	Filzscheibe zum Polieren, mittelhart, Durchmesser 15cm (6'), Stärke 3mm, ohne Innenstanzung, kann mit Sprühkleber oder Klebefolie auf Trägermaterial fixiert werden 	13.8999973 EUR	new	https://shop.aquarus.net/de/polier-schleifmittel/polierfilz/polierfilzscheibe-15cm-1stk-3mm-staerke 	https://shop.aquarus.net/media/images/org/A1_placeholder.jpg 	in_stock	Aquarus	1001003972 	no	0.2200 kg	0.2200 kg
1001003973	Polierfilzscheibe 15cm, 3 Stk.. 3mm Stärke 	Filzscheibe zum Polieren, mittelhart, Durchmesser 15cm, Stärke 3mm, ohne Innenstanzung, kann mit Sprühkleber oder Klebefolie auf Trägermaterial fixiert werden 	32.9999971 EUR	new	https://shop.aquarus.net/de/polier-schleifmittel/polierfilz/polierfilzscheibe-15cm-3-stk-3mm-staerke 	https://shop.aquarus.net/media/images/org/A1_placeholder.jpg 	in_stock	Aquarus	1001003973 	no	0.2200 kg	0.2200 kg
1001004023	DiaGal V Wheel 6"x1"x1/2" Grit 120 	Diamant Schleifrad galvanisch gebunden, Körnung 120, V-Form, passend zur AQUILA6 und Genie, Einsatz für die Gestaltung von Freiformen und Herzformen,  Durchmesser 15cm, Bohrung 2,54cm 	89.0000048 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/schleifraeder/diagal-v-schleifrad/diagal-v-wheel-6x1x1-2-grit-120 	https://shop.aquarus.net/media/images/org/1001004023-006.jpg 	in_stock	Aquarus	1001004023 	no	2.5000 kg	2.5000 kg
1001004024	DiaGal V Wheel 6"x1"x1/4" Grit 80 	Diamant Schleifrad galvanisch gebunden, Körnung 80,V-Form, passend zur AQUILA6 und Genie, Einsatz für die Gestaltung von Freiformen und Herzformen,  Durchmesser 15cm, Bohrung 2,54cm 	89.0000048 EUR	new	https://shop.aquarus.net/de/schleifwerkzeuge/schleifraeder/diagal-v-schleifrad/diagal-v-wheel-6x1x1-4-grit-80 	https://shop.aquarus.net/media/images/org/1001004024-001.jpg 	in_stock	Aquarus	1001004024 	no	1.3000 kg	1.3000 kg
1001004025	Präparier- Gravierstichel pneumatik 	Pneumatischer Gravierstichel zur Präparation von Fossilien, Schlagfrequenz: 13500 Schläge/min, bar 4-6 notwendig, Gewicht: ca. 250 g, Maße: 17 x 160 mm Schlauchlänge: ca. 2,5 m mit Steckkupplung Stahlstift mit Tungstencarbidspitze: ca. 38 mm 	189.0000007 EUR	new	https://shop.aquarus.net/de/praeparation/praeparier-gravierstichel-pneumatik 	https://shop.aquarus.net/media/images/org/1001004025.jpg 	in_stock	Aquarus	1001004025 	no	0.3500 kg	0.3500 kg
1001004030	Kupferscheibe ohne Träger 6 x1/2 zoll, 1,5mm 	Kupferscheibe 15cm, zum Polieren mit Diamond Liquid, Diamantpulver geeignet 	28.8999949 EUR	new	https://shop.aquarus.net/de/facettieren/polierscheiben/kupferscheibe-ohne-traeger-6-x1-2-zoll-1-5mm 	https://shop.aquarus.net/media/images/org/1001004030-007.JPG 	in_stock	Aquarus	1001004030 	no	0.5000 kg	0.5000 kg
1001004039	DiaSin Hohlbohrer AQUADrillJack Kon 35mm 	Gesinterer Diamant Bohrer mit konischen Schaft. Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. Passend für Bohrspühlkopf AquaDrill Jack (1001003875) 	39.0000009 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-bohrer-aufnahme-konisch/diasin-hohlbohrer-aquadrilljack-kon-35mm 	https://shop.aquarus.net/media/images/org/1001004039_2.jpg 	in_stock	Aquarus	1001004039 	no	0.0120 kg	0.0120 kg
1001004040	DiaSin Hohlbohrer AQUADrillJack Kon 40mm 	Gesinterer Diamant Bohrer mit konischen Schaft. Geeignet zum Bohren für Naturstein, Glas, Keramik, Feinsteinzeug, Quarze etc. Passend für Bohrspühlkopf AquaDrill Jack (1001003875) 	49.8999963 EUR	new	https://shop.aquarus.net/de/bohren1/bohrer/diasin-hohllochbohrer/diasin-bohrer-aufnahme-konisch/diasin-hohlbohrer-aquadrilljack-kon-40mm 	https://shop.aquarus.net/media/images/org/1001004040_0.jpg 	in_stock	Aquarus	1001004040 	no	0.0120 kg	0.0120 kg
1001004042	Polierfilzrad 8" x1" x1,5" 	Filzrad Durchmesser 200mm, Breite ca. 40mm, Bohrung 25,4mm, Dichte 0,56g/cm³, mittelhart 	66.999999999996 EUR	new	https://shop.aquarus.net/de/polier-schleifmittel/polierfilz/polierfilzrad-8-x1-x1-5 	https://shop.aquarus.net/media/images/org/1001004042.JPG 	in_stock	Aquarus	1001004042 	no	0.4200 kg	0.4200 kg
1001004147	Druckluft Flüster Kompressor 9l 	Leistungsstarker ölfreier Motor mit 450W, 65dB, 9l, 8 bar, Maße: 53cm x 25cm x55 cm Gewicht: 16kg 	189.0000007 EUR	new	https://shop.aquarus.net/de/praeparation/druckluft-fluester-kompressor-9l 	https://shop.aquarus.net/media/images/org/1001004147.jpg 	in_stock	Aquarus	1001004147 	no	19.0000 kg	19.0000 kg
1001004169	Stichel-Nadel 1mm 	Präparations-Nadel 1mm, für Handstück, Hartmetall 	6.9000008 EUR	new	https://shop.aquarus.net/de/praeparation/stichel-nadel-1mm 	https://shop.aquarus.net/media/images/org/1001004169.jpg 	in_stock	Aquarus	1001004169 	no	0.0250 kg	0.0250 kg
1001004170	Stichel-Nadel 2mm 	Präparations-Nadel 2mm, für Handstück, Hartmetall,  	6.9000008 EUR	new	https://shop.aquarus.net/de/praeparation/stichel-nadel-2mm 	https://shop.aquarus.net/media/images/org/1001004169.jpg 	in_stock	Aquarus	1001004170 	no	0.0250 kg	0.0250 kg
1001004171	Handstichelhalter mit 1mm Nadel 	Stichelhalter mit 1mm Nadel, zum Präparien von Fossilien 	19.4999945 EUR	new	https://shop.aquarus.net/de/praeparation/handstichelhalter-1mm-nadel 	https://shop.aquarus.net/media/images/org/A1_placeholder.jpg 	in_stock	Aquarus	1001004171 	no	0.0250 kg	0.0250 kg
1001004172	Präparationsstichel manuell mit Fußsteuerung 	Handliches Präparationsset mit pneumatischer Unterstützung durch Druckluft Fußpedal zur Staubbeseitigung, Manuelle Betätigung,es wird dazu ein kleiner Kompressor benötigt. Wir empfehlen unseren Druckluft Flüster Kompressor 9l (Art.Nr.1001004147) 	109.0000016 EUR	new	https://shop.aquarus.net/de/praeparation/praeparationsstichel-manuell-fusssteuerung 	https://shop.aquarus.net/media/images/org/1001004172.JPG 	in_stock	Aquarus	1001004172 	no	1.1000 kg	1.1000 kg
1001004175	Blasebalg Gummi 	Gummi-Blasebalg zur Staubentfernung 	4.4999969 EUR	new	https://shop.aquarus.net/de/praeparation/blasebalg-gummi 	https://shop.aquarus.net/media/images/org/1001004175.JPG 	in_stock	Aquarus	1001004175 	no	0.0250 kg	0.0250 kg
1001004177	Spannzangennadelhalter 	Stiftschraubstock Länge 10cm, Stahl Spannfutteraufnahme: 1- 2,5mm, geeignet für Reibahlen, Bohrer, Stichel, Nadeln etc. 	4.9000035 EUR	new	https://shop.aquarus.net/de/praeparation/spannzangennadelhalter 	https://shop.aquarus.net/media/images/org/1001004177.jpg 	in_stock	Aquarus	1001004177 	no	0.0250 kg	0.0250 kg
1001004356	DiaPre Sägeblatt UThin 150 x 0,5 x 20mm 	Diamantsägeblatt mit eingepressten Diamanten, zum Sägen von Edelstein, Glas, Naturstein, Achat, Quarz etc., nur für den Nasseinsatz, wir empfehlen mit Schneidöl zuarbeiten 	18.8999965 EUR	new	https://shop.aquarus.net/de/saegen/saegeblaetter/diapre-trennblatt/diapre-saegeblatt-uthin-150-x-0-5-x-20mm 	https://shop.aquarus.net/media/images/org/1001004356-001.jpg 	in_stock	Aquarus	1001004356 	no	0.0500 kg	0.0500 kg
1001004284	Trägerscheibe Kunststoff 6"x1/4"-20 Gewinde ohne Belag 	Trägerscheibe passend für AQUILA6 oder allen anderen handelsüblichen Schleifmaschine, Scheibe kann mit Filz, Leder oder anderen Material zum Polien an die rechte Seite der Maschinenwelle von der Schleifmaschine geschraubt werden. 	29.900000000038 EUR	new	https://shop.aquarus.net/de/schleifmaschinen/aquarus-schleifmaschine/zubehoer-aquila/traegerscheibe-kunststoff-6x1-4-20-gewinde-ohne-belag 	https://shop.aquarus.net/media/images/org/1001004284-001.jpg 	in_stock	Aquarus	1001004284 	no	0.1000 kg	0.1000 kg
1001004286	DiaPre-Sägeblatt 150x1,0x30mm 	Diamantsägeblatt mit eingepressten Diamanten, zum Sägen von Edelstein, Glas, Naturstein, Achat, Quarz etc., nur für den Nasseinsatz, wir empfehlen mit Schneidöl zuarbeiten, passende Reduzierringe finden Sie in unserem Sortiment 	20.9000057 EUR	new	https://shop.aquarus.net/de/saegen/saegeblaetter/diapre-trennblatt/diapre-saegeblatt-150x1-0x30mm 	https://shop.aquarus.net/media/images/org/10010042860.jpg 	in_stock	Aquarus	1001004286 	no	0.1500 kg	0.1500 kg
1001004327	Paraffinöl/ Schmiermittel 100ml 	Paraffinöl, 100ml,dickflüssig, geeignet als Trägermittel zum Ansetzen eines Poliermittels wie z.B. mit Diamantpulver oder Aluminiumoxidpulver 	4.9999992 EUR	new	https://shop.aquarus.net/de/polier-schleifmittel/diamantspray/paraffinoel-schmiermittel-100ml 	https://shop.aquarus.net/media/images/org/1001004327-001.jpg 	in_stock	Aquarus	1001004327 	no	0.1300 kg	0.1300 kg
1001004357	DiaPre Sägeblatt UThin 200 x 0,5 x 20mm 	Diamantsägeblatt mit eingepressten Diamanten, zum Sägen von Edelstein, Glas, Naturstein, Achat, Quarz etc., nur für den Nasseinsatz, wir empfehlen mit Schneidöl zuarbeiten, 	19.4999945 EUR	new	https://shop.aquarus.net/de/saegen/saegeblaetter/diapre-trennblatt/diapre-saegeblatt-uthin-200-x-0-5-x-20mm 	https://shop.aquarus.net/media/images/org/1001004356-001.jpg 	in_stock	Aquarus	1001004357 	no	0.0500 kg	0.0500 kg
1001004329	DiaGal Planscheibe 8"x1/2", grit 1000 	Planscheibe galvanisch belegt 20cm Durchmesser und 12,7mm (1/2') Bohrung, Körnung 1200, zum Nassschleifen von Achaten, Quarzen und vielen anderen Mineralien und Edelsteinen geeignet 	29.5000048 EUR	new	https://shop.aquarus.net/de/diagal-planscheibe-8x1-2-grit-1000 	https://shop.aquarus.net/media/images/org/1001004329-002.jpg 	in_stock	Aquarus	1001004329 	no	0.2600 kg	0.2600 kg
1001004358	DiaPre Sägeblatt UThin 200 x 0,5 x 1" 	Diamantsägeblatt mit eingepressten Diamanten, zum Sägen von Edelstein, Glas, Naturstein, Achat, Quarz etc., nur für den Nasseinsatz, wir empfehlen mit Schneidöl zuarbeiten 	19.4999945 EUR	new	https://shop.aquarus.net/de/saegen/saegeblaetter/diapre-trennblatt/diapre-saegeblatt-uthin-200-x-0-5-x-1 	https://shop.aquarus.net/media/images/org/1001004356-001.jpg 	in_stock	Aquarus	1001004358 	no	0.0500 kg	0.0500 kg
